patch_path,source_image,split,class_id,class_name,source_type,bbox,crop_coordinates,source_index
results/fast_repro/exp06_roi/patches/val/Material missing/60__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/60.png,val,3,Material missing,gt_positive,"[163.0, 393.0, 210.0, 425.0]","[158, 390, 215, 428]",2
results/fast_repro/exp06_roi/patches/val/Material missing/60__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/60.png,val,3,Material missing,gt_positive,"[233.99998474121094, 441.0, 265.0, 453.0]","[231, 440, 268, 454]",3
results/fast_repro/exp06_roi/patches/val/Burn/61__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/61.png,val,0,Burn,gt_positive,"[248.25001525878906, 110.16667175292969, 428.25, 239.16665649414062]","[230, 97, 446, 252]",0
results/fast_repro/exp06_roi/patches/val/Burn/62__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,0,Burn,gt_positive,"[133.61111450195312, 2.365079402923584, 358.0079345703125, 111.36507415771484]","[111, 0, 380, 122]",0
results/fast_repro/exp06_roi/patches/val/Burn/62__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,0,Burn,gt_positive,"[288.0079345703125, 127.53968048095703, 370.0079345703125, 174.36508178710938]","[280, 123, 378, 179]",1
results/fast_repro/exp06_roi/patches/val/Material missing/62__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,3,Material missing,gt_positive,"[373.6904602050781, 3.3333332538604736, 521.0079345703125, 60.365081787109375]","[359, 0, 536, 66]",2
results/fast_repro/exp06_roi/patches/val/corrosion/62__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,6,corrosion,gt_positive,"[483.21429443359375, 269.3650817871094, 712.0079345703125, 487.3650817871094]","[460, 248, 720, 509]",3
results/fast_repro/exp06_roi/patches/val/corrosion/62__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/62.png,val,6,corrosion,gt_positive,"[4.007936477661133, 16.03174591064453, 114.0079345703125, 111.36507415771484]","[0, 6, 125, 121]",4
results/fast_repro/exp06_roi/patches/val/corrosion/70__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/70.png,val,6,corrosion,gt_positive,"[558.042236328125, 8.397246360778809, 588.0687255859375, 26.034414291381836]","[555, 7, 591, 28]",0
results/fast_repro/exp06_roi/patches/val/corrosion/70__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/70.png,val,6,corrosion,gt_positive,"[159.0079345703125, 30.365079879760742, 181.0079345703125, 61.36507797241211]","[157, 27, 183, 64]",1
results/fast_repro/exp06_roi/patches/val/corrosion/78__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/78.png,val,6,corrosion,gt_positive,"[311.0079345703125, 81.50794219970703, 579.0079345703125, 181.36508178710938]","[284, 72, 606, 191]",0
results/fast_repro/exp06_roi/patches/val/corrosion/87__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/87.png,val,6,corrosion,gt_positive,"[110.0079345703125, 95.0, 538.0079345703125, 406.3650817871094]","[67, 64, 581, 438]",0
results/fast_repro/exp06_roi/patches/val/corrosion/90__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/90.png,val,6,corrosion,gt_positive,"[122.89682006835938, 0.0, 566.0079345703125, 539.3651123046875]","[79, 0, 610, 540]",0
results/fast_repro/exp06_roi/patches/val/Burn/90__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/90.png,val,0,Burn,gt_positive,"[322.8968200683594, 7.365079402923584, 718.0079345703125, 533.3650512695312]","[283, 0, 720, 540]",1
results/fast_repro/exp06_roi/patches/val/Burn/90__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/90.png,val,0,Burn,gt_positive,"[429.0079040527344, 10.365079879760742, 717.0079345703125, 389.3650817871094]","[400, 0, 720, 427]",2
results/fast_repro/exp06_roi/patches/val/Burn/92__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/92.png,val,0,Burn,gt_positive,"[85.0, 32.0, 491.0, 231.0]","[44, 12, 532, 251]",0
results/fast_repro/exp06_roi/patches/val/corrosion/92__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/92.png,val,6,corrosion,gt_positive,"[536.7857055664062, 2.365079402923584, 691.0079345703125, 457.3650817871094]","[521, 0, 706, 503]",1
results/fast_repro/exp06_roi/patches/val/corrosion/92__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/92.png,val,6,corrosion,gt_positive,"[676.0079345703125, 118.36508178710938, 712.0079345703125, 312.3650817871094]","[672, 99, 716, 332]",2
results/fast_repro/exp06_roi/patches/val/Burn/92__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/92.png,val,0,Burn,gt_positive,"[50.0079345703125, 114.36507415771484, 546.0079345703125, 536.3650512695312]","[0, 72, 596, 540]",3
results/fast_repro/exp06_roi/patches/val/corrosion/160__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,6,corrosion,gt_positive,"[580.0, 181.00001525878906, 608.0, 261.0]","[577, 173, 611, 269]",0
results/fast_repro/exp06_roi/patches/val/corrosion/160__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,6,corrosion,gt_positive,"[605.0, 55.999996185302734, 638.0, 124.0]","[602, 49, 641, 131]",1
results/fast_repro/exp06_roi/patches/val/corrosion/160__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,6,corrosion,gt_positive,"[527.0, 275.0, 553.0, 359.0]","[524, 267, 556, 367]",2
results/fast_repro/exp06_roi/patches/val/corrosion/160__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,6,corrosion,gt_positive,"[485.0, 389.0, 534.0, 538.0]","[480, 374, 539, 540]",3
results/fast_repro/exp06_roi/patches/val/corrosion/160__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/160.png,val,6,corrosion,gt_positive,"[481.0, 381.0, 499.9999694824219, 442.0]","[479, 375, 502, 448]",4
results/fast_repro/exp06_roi/patches/val/corrosion/172__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,6,corrosion,gt_positive,"[161.0, 194.0, 196.0, 247.0]","[158, 189, 200, 252]",0
results/fast_repro/exp06_roi/patches/val/corrosion/172__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,6,corrosion,gt_positive,"[170.0, 140.0, 188.0, 203.0]","[168, 134, 190, 209]",1
results/fast_repro/exp06_roi/patches/val/corrosion/172__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,6,corrosion,gt_positive,"[314.25, 31.574073791503906, 383.25, 70.16667175292969]","[307, 28, 390, 74]",2
results/fast_repro/exp06_roi/patches/val/corrosion/172__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/172.png,val,6,corrosion,gt_positive,"[375.25, 35.166664123535156, 592.25, 130.1666717529297]","[354, 26, 614, 140]",3
results/fast_repro/exp06_roi/patches/val/corrosion/187__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/187.png,val,6,corrosion,gt_positive,"[553.0, 321.0, 634.0, 374.0]","[545, 316, 640, 379]",0
results/fast_repro/exp06_roi/patches/val/corrosion/187__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/187.png,val,6,corrosion,gt_positive,"[445.0, 376.0, 489.0, 414.0]","[441, 372, 493, 418]",1
results/fast_repro/exp06_roi/patches/val/Crack/204__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/204.png,val,1,Crack,gt_positive,"[228.75, 6.1666669845581055, 318.25, 190.16665649414062]","[220, 0, 327, 209]",0
results/fast_repro/exp06_roi/patches/val/Crack/204__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/204.png,val,1,Crack,gt_positive,"[232.45370483398438, 334.1666564941406, 350.25, 514.1666870117188]","[221, 316, 362, 532]",1
results/fast_repro/exp06_roi/patches/val/corrosion/211__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,6,corrosion,gt_positive,"[540.0, 332.0, 585.0, 352.0]","[536, 330, 590, 354]",0
results/fast_repro/exp06_roi/patches/val/corrosion/211__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,6,corrosion,gt_positive,"[585.0, 335.0, 607.0, 349.0]","[583, 334, 609, 350]",1
results/fast_repro/exp06_roi/patches/val/corrosion/211__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,6,corrosion,gt_positive,"[608.0, 319.0, 633.0, 333.0]","[606, 318, 636, 334]",2
results/fast_repro/exp06_roi/patches/val/corrosion/231__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/231.png,val,6,corrosion,gt_positive,"[609.0, 239.0, 642.0, 298.0]","[606, 233, 645, 304]",0
results/fast_repro/exp06_roi/patches/val/corrosion/231__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/231.png,val,6,corrosion,gt_positive,"[11.0, 4.0, 637.0, 66.0]","[0, 0, 700, 72]",1
results/fast_repro/exp06_roi/patches/val/corrosion/241__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/241.png,val,6,corrosion,gt_positive,"[459.0511169433594, 35.69342803955078, 507.05108642578125, 191.68614196777344]","[454, 20, 512, 207]",0
results/fast_repro/exp06_roi/patches/val/corrosion/241__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/241.png,val,6,corrosion,gt_positive,"[417.05108642578125, 234.9635009765625, 443.57666015625, 315.6861267089844]","[414, 227, 446, 324]",1
results/fast_repro/exp06_roi/patches/val/corrosion/244__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/244.png,val,6,corrosion,gt_positive,"[170.0, 89.0, 278.0, 126.0]","[159, 85, 289, 130]",0
results/fast_repro/exp06_roi/patches/val/Burn/245__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,0,Burn,gt_positive,"[9.0, 48.0, 152.0, 425.0]","[0, 10, 166, 463]",0
results/fast_repro/exp06_roi/patches/val/Burn/245__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,0,Burn,gt_positive,"[203.0, 300.0, 708.0, 428.0]","[152, 287, 720, 441]",1
results/fast_repro/exp06_roi/patches/val/Burn/245__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,0,Burn,gt_positive,"[288.0, 142.0, 633.0, 270.0]","[253, 129, 668, 283]",2
results/fast_repro/exp06_roi/patches/val/Burn/245__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/245.png,val,0,Burn,gt_positive,"[12.000000953674316, 415.0, 709.0, 538.0]","[0, 403, 720, 540]",3
results/fast_repro/exp06_roi/patches/val/corrosion/251__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/251.png,val,6,corrosion,gt_positive,"[84.0, 203.0, 303.0, 276.0000305175781]","[62, 196, 325, 283]",0
results/fast_repro/exp06_roi/patches/val/Burn/256__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/256.png,val,0,Burn,gt_positive,"[2.686131477355957, 7.956204414367676, 401.6861267089844, 335.6861267089844]","[0, 0, 442, 368]",0
results/fast_repro/exp06_roi/patches/val/Burn/256__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/256.png,val,0,Burn,gt_positive,"[112.6861343383789, 57.591243743896484, 419.6861572265625, 334.6861267089844]","[82, 30, 450, 362]",1
results/fast_repro/exp06_roi/patches/val/Burn/256__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/256.png,val,0,Burn,gt_positive,"[166.68614196777344, 58.68613052368164, 718.6861572265625, 520.6861572265625]","[111, 12, 720, 540]",2
results/fast_repro/exp06_roi/patches/val/corrosion/262__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/262.png,val,6,corrosion,gt_positive,"[218.0, 315.0, 395.0, 451.0]","[200, 301, 413, 465]",0
results/fast_repro/exp06_roi/patches/val/corrosion/262__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/262.png,val,6,corrosion,gt_positive,"[282.0, 107.0, 512.0, 259.0]","[259, 92, 535, 274]",1
results/fast_repro/exp06_roi/patches/val/corrosion/267__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,6,corrosion,gt_positive,"[7.445255756378174, 15.68613052368164, 716.6860961914062, 240.68614196777344]","[0, 0, 720, 263]",0
results/fast_repro/exp06_roi/patches/val/corrosion/267__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,6,corrosion,gt_positive,"[6.686131477355957, 246.68614196777344, 175.68612670898438, 286.6861267089844]","[0, 243, 193, 291]",1
results/fast_repro/exp06_roi/patches/val/corrosion/267__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,6,corrosion,gt_positive,"[216.20437622070312, 250.68612670898438, 270.6861267089844, 267.6861267089844]","[211, 249, 276, 269]",2
results/fast_repro/exp06_roi/patches/val/corrosion/267__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/267.png,val,6,corrosion,gt_positive,"[311.09490966796875, 239.68614196777344, 378.6861267089844, 256.6861267089844]","[304, 238, 385, 258]",3
results/fast_repro/exp06_roi/patches/val/Burn/308__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/308.png,val,0,Burn,gt_positive,"[13.686131477355957, 44.68613052368164, 376.6861267089844, 243.68612670898438]","[0, 25, 413, 264]",0
results/fast_repro/exp06_roi/patches/val/Burn/308__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/308.png,val,0,Burn,gt_positive,"[0.0, 222.5547332763672, 326.6861267089844, 314.6861267089844]","[0, 213, 359, 324]",1
results/fast_repro/exp06_roi/patches/val/Burn/308__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/308.png,val,0,Burn,gt_positive,"[239.64773559570312, 65.69023895263672, 410.6477355957031, 130.6902313232422]","[223, 59, 428, 137]",2
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[92.0079345703125, 164.84127807617188, 334.0079345703125, 389.3650817871094]","[68, 142, 358, 412]",0
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[350.0079345703125, 179.92063903808594, 714.0079345703125, 481.36505126953125]","[314, 150, 720, 512]",1
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[70.0079345703125, 250.36508178710938, 92.0079345703125, 278.3650817871094]","[68, 248, 94, 281]",2
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[168.0079345703125, 393.3650817871094, 228.0079345703125, 465.3650817871094]","[162, 386, 234, 473]",3
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[399.0079345703125, 394.3650817871094, 436.0079345703125, 441.3650817871094]","[395, 390, 440, 446]",4
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[537.0079345703125, 457.3650817871094, 586.0079345703125, 500.3650817871094]","[532, 453, 591, 505]",5
results/fast_repro/exp06_roi/patches/val/corrosion/328__gt6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,6,corrosion,gt_positive,"[97.5, 55.36507797241211, 653.0079345703125, 194.36508178710938]","[42, 41, 709, 208]",6
results/fast_repro/exp06_roi/patches/val/Material missing/330__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,3,Material missing,gt_positive,"[361.0, 252.0, 486.0, 432.0]","[348, 234, 498, 450]",0
results/fast_repro/exp06_roi/patches/val/Material missing/330__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,3,Material missing,gt_positive,"[429.0000305175781, 111.99999237060547, 491.0, 227.0]","[423, 100, 497, 238]",1
results/fast_repro/exp06_roi/patches/val/Crack/330__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,1,Crack,gt_positive,"[235.25001525878906, 326.16668701171875, 378.75, 372.16668701171875]","[221, 322, 393, 377]",2
results/fast_repro/exp06_roi/patches/val/Crack/330__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,1,Crack,gt_positive,"[459.2500305175781, 361.6666564941406, 573.25, 398.16668701171875]","[448, 358, 585, 402]",3
results/fast_repro/exp06_roi/patches/val/Burn/330__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/330.png,val,0,Burn,gt_positive,"[63.0, 197.0, 256.0, 453.0]","[44, 171, 275, 479]",4
results/fast_repro/exp06_roi/patches/val/Burn/353__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/353.png,val,0,Burn,gt_positive,"[31.0, 45.0, 624.0, 537.0]","[0, 0, 683, 540]",0
results/fast_repro/exp06_roi/patches/val/Burn/361__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/361.png,val,0,Burn,gt_positive,"[220.0, 60.0, 707.0, 534.0]","[171, 13, 720, 540]",0
results/fast_repro/exp06_roi/patches/val/Burn/361__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/361.png,val,0,Burn,gt_positive,"[12.000000953674316, 5.0, 240.0, 316.0]","[0, 0, 263, 347]",1
results/fast_repro/exp06_roi/patches/val/corrosion/364__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,6,corrosion,gt_positive,"[201.07144165039062, 5.365079402923584, 399.0079345703125, 188.36508178710938]","[181, 0, 419, 207]",0
results/fast_repro/exp06_roi/patches/val/corrosion/364__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,6,corrosion,gt_positive,"[225.0, 406.0, 277.0, 421.0]","[220, 404, 282, 422]",1
results/fast_repro/exp06_roi/patches/val/corrosion/364__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,6,corrosion,gt_positive,"[382.0, 425.0, 425.0, 436.0]","[378, 424, 429, 437]",2
results/fast_repro/exp06_roi/patches/val/corrosion/364__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,6,corrosion,gt_positive,"[218.0, 390.0, 270.0, 401.0]","[213, 389, 275, 402]",3
results/fast_repro/exp06_roi/patches/val/corrosion/364__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,6,corrosion,gt_positive,"[677.0, 429.0, 697.0, 434.0]","[675, 428, 699, 434]",4
results/fast_repro/exp06_roi/patches/val/Burn/373__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/373.png,val,0,Burn,gt_positive,"[214.0, 100.0, 581.0, 452.0]","[177, 65, 618, 487]",0
results/fast_repro/exp06_roi/patches/val/Burn/373__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/373.png,val,0,Burn,gt_positive,"[7.000000476837158, 386.0, 180.99998474121094, 538.0]","[0, 371, 198, 540]",1
results/fast_repro/exp06_roi/patches/val/Burn/373__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/373.png,val,0,Burn,gt_positive,"[368.1349182128906, 3.365079402923584, 719.9990234375, 231.36508178710938]","[333, 0, 720, 254]",2
results/fast_repro/exp06_roi/patches/val/Burn/380__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/380.png,val,0,Burn,gt_positive,"[10.0, 69.00000762939453, 388.0, 441.0]","[0, 32, 426, 478]",0
results/fast_repro/exp06_roi/patches/val/corrosion/380__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/380.png,val,6,corrosion,gt_positive,"[501.0079345703125, 2.142857313156128, 680.0079345703125, 393.3650817871094]","[483, 0, 698, 432]",1
results/fast_repro/exp06_roi/patches/val/corrosion/380__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/380.png,val,6,corrosion,gt_positive,"[691.0, 53.0, 710.0, 88.0]","[689, 50, 712, 92]",2
results/fast_repro/exp06_roi/patches/val/corrosion/392__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,6,corrosion,gt_positive,"[393.0, 355.0, 535.0, 434.0]","[379, 347, 549, 442]",0
